FileName,SectionAlignment,FileAlignment,SizeOfHeaders,TimeDateStamp,ImageBase,SizeOfImage,DllCharacteristics,Characteristics,HighEntropy,LowEntropy,TotalSuspiciousSections,TotalNonSuspiciousSections
zeusbin_66a498354171b43eb66ea6c133739980.ex0.json,4096,512,4096,0x4591E8A9 [Wed Dec 27 03:29:45 2006 UTC],4194304,258048,0,271,1,1,2,1
zeusbin_66a7f5cdee1eee7278b4756ab4742882.ex0.json,4096,512,1024,0x50FD1FAD [Mon Jan 21 10:59:57 2013 UTC],4194304,315392,32768,259,1,0,0,3
zeusbin_66aec55aa64a34f9b2dc056ab08f80b9.ex0.json,4096,512,1024,0x50FC68FB [Sun Jan 20 22:00:27 2013 UTC],4194304,299008,32768,259,1,0,0,3
zeusbin_66b2fab896f625ae38f35c91914b343f.ex0.json,4096,512,4096,0x4DD31FAD [Wed May 18 01:23:57 2011 UTC],4194304,245760,0,271,1,1,2,1
zeusbin_66c4335963776edeaa6580110f0f8cc4.ex0.json,4096,512,1024,0x50FA10F3 [Sat Jan 19 03:20:19 2013 UTC],4194304,327680,32768,259,1,1,3,3
zeusbin_66c550b674218ac324bb05d57277505c.ex0.json,4096,512,1024,0x4F2E5C99 [Sun Feb  5 10:40:25 2012 UTC],4194304,339968,0,270,1,0,2,3
zeusbin_66d17a9ddc4450050e52f7c07913c139.ex0.json,4096,512,1024,0x4F8A2BC6 [Sun Apr 15 02:00:38 2012 UTC],4194304,323584,0,270,1,1,3,3
zeusbin_66e39c23dc88f75330b8d224ead2e0c6.ex0.json,4096,512,4096,0x4D56F4AA [Sat Feb 12 20:59:22 2011 UTC],4194304,249856,0,271,1,1,2,1
zeusbin_66f1884bd177998b3e00a1fbdf7de93d.ex0.json,4096,512,1024,0x4FC2F3AB [Mon May 28 03:40:27 2012 UTC],4194304,335872,0,270,1,1,2,3
zeusbin_66f5c05e98e94bc8f6a49c10c85d4293.ex0.json,4096,512,1024,0x1011033  [Tue Jul 14 23:41:39 1970 UTC],4194304,195484,0,271,1,0,3,2
zeusbin_67015c229c2b77a51bd418fad8666021.ex0.json,4096,4096,4096,0x4F1A91C4 [Sat Jan 21 10:21:56 2012 UTC],4194304,217088,0,271,1,1,0,3
zeusbin_6703fc534d9a60adf9258623578cb1ba.ex0.json,4096,512,1024,0x4FFFBE14 [Fri Jul 13 06:20:04 2012 UTC],4194304,323584,0,270,1,1,6,2
zeusbin_6707512aba56494a91622be497269b7e.ex0.json,4096,512,1024,0x5112E93B [Wed Feb  6 23:37:31 2013 UTC],4194304,77824,0,263,0,1,11,4
zeusbin_6709f99c91e762884d3e45c8c0d0fa98.ex0.json,4096,512,1024,0x4E56D715 [Thu Aug 25 23:13:25 2011 UTC],4194304,159744,33024,258,0,1,1,2
zeusbin_670ea43ebd9985d37f0ce32223cf903c.ex0.json,4096,512,4096,0x45F5B9D2 [Mon Mar 12 20:36:34 2007 UTC],4194304,225280,0,271,1,1,2,1
zeusbin_6714c0f75eac23a0ab863e1cbc5c2d4d.ex0.json,4096,512,1024,0x4F38A254 [Mon Feb 13 05:40:36 2012 UTC],4194304,315392,0,270,1,1,4,3
zeusbin_672a5564972020ad5f34284b3c6679d2.ex0.json,4096,512,4096,0x2FC5D502 [Fri May 26 13:17:54 1995 UTC],4194304,4190208,0,33167,1,1,2,1
zeusbin_672b5c038474f8bb5a2356ffb0eb2df1.ex0.json,4096,512,1024,0x4FC465EE [Tue May 29 06:00:14 2012 UTC],4194304,344064,0,270,1,1,2,3
zeusbin_67324047a31d9d58bec8ac056e328759.ex0.json,4096,512,1024,0x50FE59CA [Tue Jan 22 09:20:10 2013 UTC],4194304,372736,32768,259,0,1,1,3
zeusbin_67349d197720bd6848ff40ceab3908ce.ex0.json,4096,512,1024,0x4F20ED42 [Thu Jan 26 06:05:54 2012 UTC],4194304,294912,0,258,1,1,6,3
zeusbin_673b33fd0fd751773ffd79ed0467dffd.ex0.json,4096,512,1024,0x4D8B2CB7 [Thu Mar 24 11:36:23 2011 UTC],4194304,159744,33024,258,0,0,1,2
zeusbin_674a98737baec902def1948a854d18d3.ex0.json,4096,512,1024,0x4D93B47A [Wed Mar 30 22:53:46 2011 UTC],4194304,159744,33024,258,0,0,1,2
zeusbin_674aadb8b625e436697e5d01cee63def.ex0.json,4096,512,1024,0x4FC53447 [Tue May 29 20:40:39 2012 UTC],4194304,344064,0,270,1,1,2,3
zeusbin_674dc480cdfe09212bc9b9d875c2079c.ex0.json,4096,512,1024,0x4D8B2CB7 [Thu Mar 24 11:36:23 2011 UTC],4194304,159744,33024,258,0,0,1,2
zeusbin_674e59243d44736556f5cef8647117b1.ex0.json,4096,512,1024,0x49B01FBF [Thu Mar  5 18:53:51 2009 UTC],4194304,868352,33088,258,1,1,2,4
zeusbin_674fc7905fe0187a7d256bf1d5ca7067.ex0.json,4096,512,1024,0x4D935748 [Wed Mar 30 16:16:08 2011 UTC],4194304,176128,0,258,1,0,0,4
zeusbin_6753e58e5d9f505c29dbe0422fb1b2a1.ex0.json,4096,512,1024,0x4EF71A43 [Sun Dec 25 12:42:43 2011 UTC],4194304,86016,0,33166,0,1,6,4
zeusbin_676111349657d25f86ea0207188b6e43.ex0.json,4096,512,1536,0x50789B6A [Fri Oct 12 22:36:26 2012 UTC],4194304,196608,0,782,1,1,4,4
zeusbin_6774f775981bd262e47956b63d27ddec.ex0.json,4096,512,4096,0x4564F786 [Thu Nov 23 01:21:10 2006 UTC],4194304,294912,0,271,1,1,2,1
zeusbin_6775fb0a3d2d80f44a1bf3b071a2e383.ex0.json,4096,512,1024,0x4D4D5BC9 [Sat Feb  5 14:16:41 2011 UTC],4194304,520192,33024,258,1,1,1,4
zeusbin_677646b1265f3d44c4347c5eff687655.ex0.json,4096,512,4096,0x45034812 [Sat Sep  9 23:02:42 2006 UTC],4194304,278528,0,271,1,1,2,1
zeusbin_67803c7ab2eb2a2df07dd86153e591db.ex0.json,4096,512,1024,0x4F32EC7B [Wed Feb  8 21:43:23 2012 UTC],4194304,307200,0,270,1,1,3,3
zeusbin_679fcb22dbfd61e479282b3f0d96e16b.ex0.json,4096,512,1024,0x49A7AE8C [Fri Feb 27 09:12:44 2009 UTC],4194304,212992,0,271,0,0,0,3
zeusbin_67a76a0b83e5c84cb34fbea582e2d9dc.ex0.json,4096,512,1024,0x463C7748 [Sat May  5 12:23:36 2007 UTC],4194304,192512,0,271,0,1,1,4
zeusbin_67a8020e1bc978169bb26371a801d2c3.ex0.json,4096,512,1024,0x4DA70DA0 [Thu Apr 14 15:07:12 2011 UTC],4194304,159744,33024,258,0,1,1,2
zeusbin_67a8dda2ee3df3f97637e4bda72153ba.ex0.json,4096,512,4096,0x291DFF19 [Mon Nov 11 03:55:05 1991 UTC],4194304,41435136,0,33167,1,1,2,1
zeusbin_67ac974c6ee9a786727ad72c14c1d2e8.ex0.json,4096,512,1024,0x511E507C [Fri Feb 15 15:13:00 2013 UTC],4194304,32768,0,271,0,0,1,3
zeusbin_67aedb97cc2ac781cfa5e15269e7a98b.ex0.json,4096,512,4096,0x48D162AB [Wed Sep 17 20:03:55 2008 UTC],4194304,221184,0,271,1,1,2,1
zeusbin_67afbc78df726b6ba198f856843f84a9.ex0.json,4096,512,1024,0x46D5BC99 [Wed Aug 29 18:36:09 2007 UTC],4194304,196608,33024,258,0,1,1,4
zeusbin_67cc1ee6954bc310885f3effd0ad8c3d.ex0.json,4096,512,1024,0x4F8B2677 [Sun Apr 15 19:50:15 2012 UTC],4194304,323584,0,270,1,1,3,3
zeusbin_67d758bebb13926f2f165c2f8799bb5a.ex0.json,4096,4096,4096,0x4C78D8FA [Sat Aug 28 09:38:02 2010 UTC],4194304,167936,0,271,1,0,0,4
zeusbin_67dfc00a900e36c7f1e179cbaf7349ac.ex0.json,4096,512,4096,0x282DB954 [Sun May 12 21:53:24 1991 UTC],4194304,4190208,0,33167,1,1,2,1
zeusbin_67f6b656d4be8e0411a1faf1f83ea768.ex0.json,4096,4096,4096,0x4EE1F35A [Fri Dec  9 11:39:06 2011 UTC],4194304,57344,0,271,0,1,0,3
zeusbin_67fbc2f4c3b8dab36eb7047bf053d5fb.ex0.json,4096,512,1024,0x4DA70DA0 [Thu Apr 14 15:07:12 2011 UTC],4194304,159744,33024,258,0,0,1,2
zeusbin_680063f9a7b3c8dd8440ec0a6dc316af.ex0.json,4096,512,1024,0x4C9B904A [Thu Sep 23 17:37:14 2010 UTC],4194304,151552,1024,258,1,0,0,3
zeusbin_6800f47c4ffaf8f1518443fef3996f00.ex0.json,4096,4096,4096,0x4EE1F35A [Fri Dec  9 11:39:06 2011 UTC],4194304,57344,0,271,0,1,0,3
zeusbin_68020a94caabb4d8e1bbf1903cd4a5e6.ex0.json,4096,512,4096,0x495F12E8 [Sat Jan  3 07:25:28 2009 UTC],4194304,233472,0,271,1,1,2,1
zeusbin_68099d8a9f9542d6e3a739ab24fb87c8.ex0.json,4096,512,1024,0x463C7748 [Sat May  5 12:23:36 2007 UTC],4194304,192512,0,271,0,1,1,4
zeusbin_680eacfe782d948e8739467cbb650640.ex0.json,4096,512,1024,0x4F387CDF [Mon Feb 13 03:00:47 2012 UTC],4194304,315392,0,270,1,1,4,3
zeusbin_6812077eb5fb7af14b65715db0ca8b44.ex0.json,4096,512,4096,0x2980D691 [Sat Jan 25 03:16:33 1992 UTC],4194304,33730560,0,33167,1,1,2,1
zeusbin_681596a16175fa637b9aa4fcc54798f9.ex0.json,4096,512,4096,0x4DD6C23D [Fri May 20 19:34:21 2011 UTC],4194304,307200,0,271,1,1,2,1
zeusbin_681d8ba141010e33a59c85815e918cc9.ex0.json,4096,512,1024,0x4F3742C1 [Sun Feb 12 04:40:33 2012 UTC],4194304,315392,0,270,1,1,4,3
zeusbin_681ffc6ab4aa12e1e055775ba310a81c.ex0.json,4096,512,1024,0x50FF7322 [Wed Jan 23 05:20:34 2013 UTC],4194304,352256,32768,259,1,1,3,3
zeusbin_682c522f80934190a353ba618718330f.ex0.json,4096,512,1024,0x4FBE0452 [Thu May 24 09:50:10 2012 UTC],4194304,315392,0,270,1,1,5,3
zeusbin_68397c5f1618ec0df78b282c43c85e5b.ex0.json,4096,512,4096,0x4E2316C5 [Sun Jul 17 17:07:17 2011 UTC],4194304,249856,0,271,1,1,2,1
zeusbin_683c8511991fb2e381e11f1af44aa0b0.ex0.json,4096,512,4096,0x4DC00848 [Tue May  3 13:51:04 2011 UTC],4194304,311296,32768,271,1,1,2,1
zeusbin_6841981c331fff30331348f01c87863a.ex0.json,4096,512,1024,0x47BF0735 [Fri Feb 22 17:32:37 2008 UTC],4194304,98304,32768,259,1,0,0,3
zeusbin_68425df0c260d7b4338728e426f30570.ex0.json,4096,512,1024,0x4DA0390A [Sat Apr  9 10:46:34 2011 UTC],4194304,622592,33024,258,0,0,1,4
zeusbin_68489d38176f2243b94a22c683f4f011.ex0.json,4096,512,1024,0x4BDC490C [Sat May  1 15:30:20 2010 UTC],4194304,212992,0,271,0,0,0,3
zeusbin_68528d16b0bd705eb09754ba645db374.ex0.json,4096,512,4096,0x4D890A91 [Tue Mar 22 20:46:09 2011 UTC],4194304,266240,0,271,1,1,2,1
zeusbin_686684bd2294fc1e98b5465bc9e8b1ad.ex0.json,4096,512,1024,0x49A7AE8C [Fri Feb 27 09:12:44 2009 UTC],4194304,212992,0,271,0,0,0,3
zeusbin_68676213eaf9c93cc99564c7d6951cd2.ex0.json,4096,512,1024,0x4FF85AAD [Sat Jul  7 15:50:05 2012 UTC],4194304,393216,0,270,0,1,8,2
zeusbin_686ba39bf1840ba8cafb7712737a0d8d.ex0.json,4096,512,1024,0x4F2DFA23 [Sun Feb  5 03:40:19 2012 UTC],4194304,339968,0,270,1,0,2,3
zeusbin_68714aee13e59537b450b77cf30dd888.ex0.json,4096,4096,4096,0x51268332 [Thu Feb 21 20:27:30 2013 UTC],4194304,106496,0,271,0,1,0,4
zeusbin_68739a92bdbde9a25d1b9f0b8b9aa013.ex0.json,4096,512,512,0x50044D49 [Mon Jul 16 17:20:09 2012 UTC],4194304,348160,0,270,1,1,1,2
zeusbin_689ae6b205e0ea65dea22b1b49a49a8e.ex0.json,4096,512,4096,0x47C2045E [Sun Feb 24 23:57:18 2008 UTC],4194304,217088,0,271,1,1,2,1
zeusbin_68b05850bcdbf5a1a5cc30a5c37f744d.ex0.json,4096,512,1024,0x4F90C0CA [Fri Apr 20 01:50:02 2012 UTC],4194304,368640,0,270,0,1,5,3
zeusbin_68b082655b11149d16d02b4fe11a4d21.ex0.json,4096,512,1024,0x4F6CCCE5 [Fri Mar 23 19:20:05 2012 UTC],4194304,270336,0,270,1,0,1,3
zeusbin_68b5ec0d4c2f8665c9405e3f5a3bd65d.ex0.json,4096,512,1024,0x4F35D9CA [Sat Feb 11 03:00:26 2012 UTC],4194304,315392,0,270,1,1,4,3
zeusbin_68b7ccd7c226e1ae5dc1095c15fa9c18.ex0.json,4096,512,1024,0x4F384233 [Sun Feb 12 22:50:27 2012 UTC],4194304,315392,0,270,1,1,4,3
zeusbin_68c7476d5b08a102859a21a4b7923db5.ex0.json,4096,512,1024,0x4CD7D862 [Mon Nov  8 11:00:50 2010 UTC],4194304,126976,33024,258,0,1,1,2
zeusbin_68cdb5543db5ebec8efc3e712aa868f8.ex0.json,4096,512,1024,0x4F3381C8 [Thu Feb  9 08:20:24 2012 UTC],4194304,307200,0,270,1,1,3,3
zeusbin_68d6f9aa35c7cabf06c4509084b3e523.ex0.json,4096,512,1024,0x47174232 [Thu Oct 18 11:23:30 2007 UTC],4194304,102400,33024,259,0,0,0,3
zeusbin_68dbb46c3cc7a6ef510141d0c877ee9a.ex0.json,4096,512,1024,0x4FBF9657 [Fri May 25 14:25:27 2012 UTC],4194304,335872,0,270,0,1,2,3
zeusbin_68eed53f53dedc241b971153724003c8.ex0.json,4096,512,1024,0x4CE2787E [Tue Nov 16 12:26:38 2010 UTC],4194304,122880,1024,258,1,1,1,4
zeusbin_68fd4e4ce4d23cdeedda9da7745a6151.ex0.json,4096,512,1024,0x4CC872EF [Wed Oct 27 18:43:59 2010 UTC],4194304,184320,0,271,0,0,0,4
zeusbin_6900dfac0937a11263ecfb93441f3ce2.ex0.json,4096,512,512,0x500478BB [Mon Jul 16 20:25:31 2012 UTC],4194304,348160,0,270,1,1,1,2
zeusbin_69041c83d7aa7f5d09dcba690f66da48.ex0.json,4096,512,4096,0x424BE73A [Thu Mar 31 12:04:10 2005 UTC],4194304,266240,0,271,1,1,2,1
zeusbin_691f664311438baa2445cf04bb7e86a4.ex0.json,4096,512,1024,0x4D8B2CB7 [Thu Mar 24 11:36:23 2011 UTC],4194304,159744,33024,258,0,1,1,2
zeusbin_6921453e2ecc5b6e182107dbed6fb781.ex0.json,4096,512,4096,0x4E2316C5 [Sun Jul 17 17:07:17 2011 UTC],4194304,249856,0,271,1,1,2,1
zeusbin_69260a30fe97b14a507780000e26c84c.ex0.json,4096,512,1024,0x4749BBE7 [Sun Nov 25 18:16:07 2007 UTC],4194304,102400,33024,259,0,0,0,3
zeusbin_692b0f12b80acadf0c14eeb077409591.ex0.json,4096,512,1024,0x2A425E19 [Fri Jun 19 22:22:17 1992 UTC],4194304,458752,0,33166,0,1,6,2
zeusbin_69358d7052a6da1549dda76c4ba299a7.ex0.json,4096,512,1024,0x2A425E19 [Fri Jun 19 22:22:17 1992 UTC],4194304,118784,0,33166,0,1,6,2
zeusbin_6940e99cfa24660ca81865ae1211f567.ex0.json,4096,512,4096,0x4466DD7E [Sun May 14 07:34:22 2006 UTC],4194304,307200,0,271,1,1,2,1
zeusbin_6946a7d0d72cbad10765906f116d3cf2.ex0.json,4096,512,1024,0x5000D75E [Sat Jul 14 02:20:14 2012 UTC],4194304,352256,0,270,1,1,6,2
zeusbin_6946f0b556eb9e7fc04f89482ec6cc73.ex0.json,4096,512,1024,0x50FAB9A5 [Sat Jan 19 15:20:05 2013 UTC],4194304,327680,32768,259,1,0,0,3
zeusbin_695b42f564eec7c3527e322da77e2947.ex0.json,4096,512,1024,0x2A425E19 [Fri Jun 19 22:22:17 1992 UTC],4194304,221184,0,33166,0,1,6,2
zeusbin_695e3a11d86450b9087d804028bff3ec.ex0.json,4096,512,1024,0x4FFEE421 [Thu Jul 12 14:50:09 2012 UTC],4194304,323584,0,270,1,1,6,2
zeusbin_6967cf0d281b4ca24700402089c24435.ex0.json,4096,512,1024,0x4FC1FFE5 [Sun May 27 10:20:21 2012 UTC],4194304,335872,0,270,1,1,2,3
zeusbin_696900b5cce0e41aaadcf892b19688f2.ex0.json,4096,512,1024,0x4D8B2CB7 [Thu Mar 24 11:36:23 2011 UTC],4194304,159744,33024,258,0,0,1,2
zeusbin_696aa4e42e32e0c793836f4aad13e0e6.ex0.json,4096,512,512,0x4E45A87E [Fri Aug 12 22:26:06 2011 UTC],4194304,143360,33024,258,1,1,0,3
zeusbin_696e412a5fbe58e38f73e2f6dbf2002a.ex0.json,4096,512,1024,0x4F3344F3 [Thu Feb  9 04:00:51 2012 UTC],4194304,307200,0,270,1,1,3,3
zeusbin_698195c0f8988e3a00963cbbb21e449c.ex0.json,4096,512,1024,0x481C8517 [Sat May  3 15:30:31 2008 UTC],4194304,94208,32768,259,0,1,0,2
zeusbin_6990855ffa9ebd657c87b6c6be8ff1b8.ex0.json,4096,512,1024,0x50053D8A [Tue Jul 17 10:25:14 2012 UTC],4194304,352256,0,270,1,1,2,2
zeusbin_699888b1c64422c3b4af2cd196de2f2b.ex0.json,4096,512,1024,0x4BDC490C [Sat May  1 15:30:20 2010 UTC],4194304,212992,0,271,0,0,0,3
zeusbin_69a7a0cb598c2dfc70efe56974fd2388.ex0.json,4096,512,1024,0x50001724 [Fri Jul 13 12:40:04 2012 UTC],4194304,352256,0,270,1,1,6,2
zeusbin_69af20dbad4d042b1f682abdec824374.ex0.json,4096,512,4096,0x3E35B794 [Mon Jan 27 22:49:56 2003 UTC],4194304,188416,0,271,1,1,2,1
zeusbin_69b279848de3ac1644c322938b2197f1.ex0.json,4096,512,4096,0x4D1FCACF [Sun Jan  2 00:46:07 2011 UTC],4194304,303104,0,271,1,1,2,1
zeusbin_69bdb91591e910872ac5d2beb406ed0c.ex0.json,4096,512,1024,0x4F339DE7 [Thu Feb  9 10:20:23 2012 UTC],4194304,307200,0,270,1,1,3,3
zeusbin_69c0fb07dbde19f8fa04308a395cc836.ex0.json,4096,512,1024,0x4F3DA6BF [Fri Feb 17 01:00:47 2012 UTC],4194304,335872,0,270,1,1,6,3
zeusbin_69c693d0a23972302a373bd18d55cfc9.ex0.json,4096,512,1024,0x4FFAE1A9 [Mon Jul  9 13:50:33 2012 UTC],4194304,401408,0,270,0,1,9,2
zeusbin_69d493494191e30eb1a070bcf602d4eb.ex0.json,4096,512,1024,0x4E186D86 [Sat Jul  9 15:02:30 2011 UTC],4194304,192512,33024,258,0,0,1,2
zeusbin_69dc7c90017e6f44f4e442e16987ca36.ex0.json,4096,512,1024,0x4F8A0D37 [Sat Apr 14 23:50:15 2012 UTC],4194304,323584,0,270,1,1,3,3
zeusbin_69df2bfcbc36abd2484a417e4df75bb0.ex0.json,4096,512,4096,0x4DDA708C [Mon May 23 14:34:52 2011 UTC],4194304,360448,0,271,1,1,2,1
zeusbin_69ed9739f4d3a0bb64046f877f4da7a5.ex0.json,4096,512,1024,0x50F722E5 [Wed Jan 16 22:00:05 2013 UTC],4194304,356352,32768,259,1,0,0,3
zeusbin_69f331afb7e5671c347a192140b52ccb.ex0.json,4096,512,1024,0x4F7581D4 [Fri Mar 30 09:50:12 2012 UTC],4194304,352256,0,270,1,1,6,3
zeusbin_69f84d4ea66753c0356656e6cb55d47f.ex0.json,4096,512,1024,0x4FFB2217 [Mon Jul  9 18:25:27 2012 UTC],4194304,401408,0,270,0,1,9,2
zeusbin_6a0838f62bfb0d2131ad922e5a8857ec.ex0.json,4096,512,1024,0x4FBF63E1 [Fri May 25 10:50:09 2012 UTC],4194304,335872,0,270,1,1,2,3
zeusbin_6a0a94d9a4dab6b354c8b54dd4bb6364.ex0.json,4096,512,4096,0x48C79F79 [Wed Sep 10 10:20:41 2008 UTC],4194304,499712,0,271,1,1,2,1
zeusbin_6a16f4f59d2bd0912a552c84cae081eb.ex0.json,4096,512,1024,0x50FA7364 [Sat Jan 19 10:20:20 2013 UTC],4194304,327680,32768,259,1,0,0,3
zeusbin_6a24ad8e5a8067bf33d48dcafcbef5f1.ex0.json,4096,512,1024,0x4D8B2CB7 [Thu Mar 24 11:36:23 2011 UTC],4194304,159744,33024,258,0,0,1,2
zeusbin_6a29165434de78cb5df61cce9335eccd.ex0.json,4096,512,1024,0x4FBE0C8A [Thu May 24 10:25:14 2012 UTC],4194304,315392,0,270,1,1,5,3
zeusbin_6a35e1e432626ce54fca610e40ec9572.ex0.json,4096,512,1024,0x463C7748 [Sat May  5 12:23:36 2007 UTC],4194304,192512,0,271,0,1,1,4
zeusbin_6a509a03b6b1b5bc6ff36655c2048faa.ex0.json,4096,512,1024,0x50027D44 [Sun Jul 15 08:20:20 2012 UTC],4194304,352256,0,270,1,1,6,2
zeusbin_6a52972d8f07ea14fe89c8648295f85a.ex0.json,4096,4096,4096,0x4EA95B64 [Thu Oct 27 13:23:48 2011 UTC],4194304,241664,0,271,1,0,0,4
zeusbin_6a6b138fbd703c3da94fde1d3ecc9a5a.ex0.json,4096,512,1024,0x4FFB6E2C [Mon Jul  9 23:50:04 2012 UTC],4194304,401408,0,270,0,1,9,2
zeusbin_6a704a13d7542562480ed73bcafd2b60.ex0.json,4096,512,1024,0x4DAFB5E0 [Thu Apr 21 04:43:12 2011 UTC],4194304,180224,0,258,1,0,0,4
zeusbin_6a855c130d08a08295246d73a3d79af9.ex0.json,4096,512,1024,0x4D8B2CB7 [Thu Mar 24 11:36:23 2011 UTC],4194304,159744,33024,258,0,1,1,2
zeusbin_6a8bcb9dec8442ae4a0a6dfe7c344f21.ex0.json,4096,512,1024,0x49B01210 [Thu Mar  5 17:55:28 2009 UTC],4194304,868352,33088,258,1,1,2,4
zeusbin_6aa3d9f2150a0b61ae78231c2ef9d0fc.ex0.json,4096,512,1024,0x4CB77285 [Thu Oct 14 21:13:41 2010 UTC],4194304,126976,33024,258,0,0,1,2
zeusbin_6aae6b3215fdc785ffe80d0d28fcebc3.ex0.json,4096,512,1024,0x48E13F0B [Mon Sep 29 20:48:11 2008 UTC],4194304,94208,32768,259,1,1,0,3
zeusbin_6ab8a84470e14311430ae5f1cc869507.ex0.json,4096,512,1024,0x4F3852A4 [Mon Feb 13 00:00:36 2012 UTC],4194304,315392,0,270,1,1,4,3
zeusbin_6abd221eb4f27362a2d3d8dbb6d4e890.ex0.json,4096,512,1024,0x4FC2C012 [Mon May 28 00:00:18 2012 UTC],4194304,335872,0,270,1,1,2,3
zeusbin_6acda8206666e4551c34997dd389491e.ex0.json,4096,512,1024,0x4D7AA48A [Fri Mar 11 22:39:06 2011 UTC],4194304,106496,33024,258,0,1,1,2
zeusbin_6adcfffcc67d7d6a108d3e5d22f810e0.ex0.json,4096,512,1024,0x50FEAD38 [Tue Jan 22 15:16:08 2013 UTC],4194304,195484,0,271,1,0,1,4
zeusbin_6aebc395aa1429c7a2afb5674a8c2ae3.ex0.json,4096,512,4096,0x48055A24 [Wed Apr 16 01:45:08 2008 UTC],4194304,573440,0,271,1,1,2,1
zeusbin_6af085ce659ffa94a18216463db014c4.ex0.json,4096,512,1024,0x463C7748 [Sat May  5 12:23:36 2007 UTC],4194304,192512,0,271,0,1,1,4
zeusbin_6afc939fa28e9621e974e38684e63233.ex0.json,4096,512,1024,0x4DA70DA0 [Thu Apr 14 15:07:12 2011 UTC],4194304,159744,33024,258,0,1,1,2
zeusbin_6b03ec4166c22e369541587fbe9a4816.ex0.json,4096,512,1024,0x4EABC9F5 [Sat Oct 29 09:40:05 2011 UTC],4194304,159744,33024,258,0,0,1,2
zeusbin_6b05ce11b5021bea8aedb4538be8ff4f.ex0.json,4096,512,1024,0x50D596C5 [Sat Dec 22 11:17:25 2012 UTC],4194304,401408,33088,271,1,1,0,4
zeusbin_6b10978228560b9740b4da1618686f97.ex0.json,4096,512,1024,0x4F2ECD19 [Sun Feb  5 18:40:25 2012 UTC],4194304,339968,0,270,1,0,2,3
zeusbin_6b211e33b4b6589f524df374c27e75f2.ex0.json,4096,512,1024,0x507ED64B [Wed Oct 17 16:01:15 2012 UTC],4194304,176128,33024,258,0,0,1,3
zeusbin_6b25c251950aa0f4099f9ba17c166b2e.ex0.json,4096,512,1024,0x4FFCBFC9 [Tue Jul 10 23:50:33 2012 UTC],4194304,409600,0,270,0,1,9,2
zeusbin_6b278196d42214f81a872e52b39e4c1b.ex0.json,4096,512,1024,0x47120B2B [Sun Oct 14 12:27:23 2007 UTC],4194304,360448,33024,271,0,1,4,2
zeusbin_6b2a37a443cf74ebf4b113b4904dec3a.ex0.json,4096,512,4096,0x4E061659 [Sat Jun 25 17:09:45 2011 UTC],4194304,339968,0,271,1,1,2,1
zeusbin_6b2e1bfe9e3949ca5f12be60236db1d0.ex0.json,4096,512,1024,0x50F9763E [Fri Jan 18 16:20:14 2013 UTC],4194304,327680,32768,259,1,1,3,3
zeusbin_6b39ef15df591bb6246349b53505f459.ex0.json,4096,4096,4096,0x513B4746 [Sat Mar  9 14:29:26 2013 UTC],4194304,184320,32768,303,1,1,0,3
zeusbin_6b48446fc922a9e3a6e813e4d5b8a47f.ex0.json,4096,512,1024,0x511903B2 [Mon Feb 11 14:44:02 2013 UTC],4194304,57344,0,271,0,0,1,3
zeusbin_6b545482f0778caea91c687fbec38c33.ex0.json,4096,512,1024,0x4FC4E47D [Tue May 29 15:00:13 2012 UTC],4194304,344064,0,270,1,1,2,3
zeusbin_6b5dd9db5fbdc11484e4d3e666dcf0c1.ex0.json,4096,4096,4096,0x4CD36667 [Fri Nov  5 02:05:27 2010 UTC],4194304,126976,0,271,1,1,0,3
zeusbin_6b5eee1c95f87d0ea94087164fee2916.ex0.json,4096,512,4096,0x446F06B5 [Sat May 20 12:08:21 2006 UTC],4194304,3338240,0,271,1,1,2,1
zeusbin_6b7122feb8fd4cd8f430b524cb8fb553.ex0.json,4096,512,1024,0x4DA70DA0 [Thu Apr 14 15:07:12 2011 UTC],4194304,159744,33024,258,0,0,1,2
zeusbin_6b74de1a68d7996154ebd4ab934c0f18.ex0.json,4096,512,1024,0x508BFEA6 [Sat Oct 27 15:32:54 2012 UTC],4194304,626688,33024,259,0,1,0,4
zeusbin_6b7f7dda0cd566010b77ae55fe24f415.ex0.json,4096,512,1024,0x4FFEC801 [Thu Jul 12 12:50:09 2012 UTC],4194304,323584,0,270,1,1,6,2
zeusbin_6b816ad5e1ee5a2c4f4c0a493976aafb.ex0.json,4096,512,4096,0x4D2B3BAE [Mon Jan 10 17:02:38 2011 UTC],4194304,339968,0,271,1,1,2,1
zeusbin_6b84c66d2e3092d63c3c049b405b2688.ex0.json,4096,512,1024,0x4DA70DA0 [Thu Apr 14 15:07:12 2011 UTC],4194304,159744,33024,258,0,0,1,2
zeusbin_6b9f4ba47752b2e66705b549cd249f97.ex0.json,4096,512,4096,0x45B4912C [Mon Jan 22 10:25:48 2007 UTC],4194304,290816,0,271,1,1,2,1
zeusbin_6ba342b445092151d8171a62efe633cb.ex0.json,4096,512,1024,0x4E186D86 [Sat Jul  9 15:02:30 2011 UTC],4194304,192512,33024,258,0,0,1,2
zeusbin_6ba83d0d76e972490d637dffb83e2b2d.ex0.json,4096,512,1024,0x50FDCD33 [Mon Jan 21 23:20:19 2013 UTC],4194304,311296,32768,259,1,1,1,3
